problemsAll/problemBudynekB_r1_0.xml;-660572429;
problemsAll/problemBudynekB_r1_1.xml;-660284024;
problemsAll/problemBudynekB_r1_2.xml;-658915062;
problemsAll/problemBudynekB_r1_3.xml;-657890122;
problemsAll/problemBudynekB_r1_4.xml;-662731638;
problemsAll/problemBudynekB_r1_5.xml;-660871759;
problemsAll/problemBudynekB_r16_0.xml;-48592989;
problemsAll/problemBudynekB_r16_1.xml;-49561360;
problemsAll/problemBudynekB_r16_2.xml;-48165561;
problemsAll/problemBudynekB_r16_3.xml;-47282010;
problemsAll/problemBudynekB_r16_4.xml;-49328244;
problemsAll/problemBudynekB_r16_5.xml;-48393816;
problemsAll/problemBudynekB_r16_6.xml;-48012436;
problemsAll/problemBudynekB_r16_7.xml;-46946614;
problemsAll/problemBudynekB_r16_8.xml;-47625519;
problemsAll/problemBudynekB_r16_9.xml;-47820244;
problemsAll/problemBudynekB_r1_6.xml;-654559227;
problemsAll/problemBudynekB_r1_7.xml;-656251195;
problemsAll/problemBudynekB_r1_8.xml;-657053676;
problemsAll/problemBudynekB_r1_9.xml;-654853163;
problemsAll/problemBudynekB_r2_0.xml;-337232514;
problemsAll/problemBudynekB_r2_1.xml;-339108210;
problemsAll/problemBudynekB_r2_2.xml;-338862552;
problemsAll/problemBudynekB_r2_3.xml;-344642112;
problemsAll/problemBudynekB_r24_0.xml;-32931464;
problemsAll/problemBudynekB_r24_1.xml;-32759192;
problemsAll/problemBudynekB_r24_2.xml;-33287315;
problemsAll/problemBudynekB_r24_3.xml;-32510147;
problemsAll/problemBudynekB_r24_4.xml;-32925039;
problemsAll/problemBudynekB_r24_5.xml;-33192118;
problemsAll/problemBudynekB_r24_6.xml;-33324426;
problemsAll/problemBudynekB_r24_7.xml;-32388634;
problemsAll/problemBudynekB_r24_8.xml;-32187195;
problemsAll/problemBudynekB_r24_9.xml;-33132144;
problemsAll/problemBudynekB_r2_4.xml;-341120516;
problemsAll/problemBudynekB_r2_5.xml;-335608990;
problemsAll/problemBudynekB_r2_6.xml;-338644330;
problemsAll/problemBudynekB_r2_7.xml;-341510291;
problemsAll/problemBudynekB_r2_8.xml;-340095419;
problemsAll/problemBudynekB_r2_9.xml;-337245379;
problemsAll/problemBudynekB_r32_0.xml;-25702284;
problemsAll/problemBudynekB_r32_1.xml;-25120784;
problemsAll/problemBudynekB_r32_2.xml;-25872980;
problemsAll/problemBudynekB_r32_3.xml;-25302329;
problemsAll/problemBudynekB_r32_4.xml;-25067225;
problemsAll/problemBudynekB_r32_5.xml;-25794701;
problemsAll/problemBudynekB_r32_6.xml;-25472755;
problemsAll/problemBudynekB_r32_7.xml;-25684664;
problemsAll/problemBudynekB_r32_8.xml;-25474465;
problemsAll/problemBudynekB_r32_9.xml;-25200158;
problemsAll/problemBudynekB_r4_0.xml;-173665153;
problemsAll/problemBudynekB_r4_1.xml;-175998013;
problemsAll/problemBudynekB_r4_2.xml;-172730477;
problemsAll/problemBudynekB_r4_3.xml;-175466020;
problemsAll/problemBudynekB_r4_4.xml;-173326121;
problemsAll/problemBudynekB_r4_5.xml;-173570846;
problemsAll/problemBudynekB_r4_6.xml;-172317307;
problemsAll/problemBudynekB_r4_7.xml;-175438281;
problemsAll/problemBudynekB_r4_8.xml;-173815453;
problemsAll/problemBudynekB_r4_9.xml;-175247497;
problemsAll/problemBudynekB_r8_0.xml;-89179035;
problemsAll/problemBudynekB_r8_1.xml;-92409018;
problemsAll/problemBudynekB_r8_2.xml;-89635617;
problemsAll/problemBudynekB_r8_3.xml;-92109074;
problemsAll/problemBudynekB_r8_4.xml;-88825236;
problemsAll/problemBudynekB_r8_5.xml;-91496678;
problemsAll/problemBudynekB_r8_6.xml;-89661486;
problemsAll/problemBudynekB_r8_7.xml;-90040629;
problemsAll/problemBudynekB_r8_8.xml;-91353384;
problemsAll/problemBudynekB_r8_9.xml;-90645221;
problemsAll/problemBudynekB_wspolny_pokoj_r1_0.xml;-656251195;
problemsAll/problemBudynekB_wspolny_pokoj_r1_1.xml;-660871759;
problemsAll/problemBudynekB_wspolny_pokoj_r1_2.xml;-662519286;
problemsAll/problemBudynekB_wspolny_pokoj_r1_3.xml;-659244289;
problemsAll/problemBudynekB_wspolny_pokoj_r16_0.xml;-53522195;
problemsAll/problemBudynekB_wspolny_pokoj_r16_1.xml;-50877967;
problemsAll/problemBudynekB_wspolny_pokoj_r16_2.xml;-48673731;
problemsAll/problemBudynekB_wspolny_pokoj_r16_3.xml;-51970646;
problemsAll/problemBudynekB_wspolny_pokoj_r2_0.xml;-339956197;
problemsAll/problemBudynekB_wspolny_pokoj_r2_1.xml;-343523145;
problemsAll/problemBudynekB_wspolny_pokoj_r2_2.xml;-346595547;
problemsAll/problemBudynekB_wspolny_pokoj_r2_3.xml;-340851610;
problemsAll/problemBudynekB_wspolny_pokoj_r24_0.xml;-38990090;
problemsAll/problemBudynekB_wspolny_pokoj_r24_1.xml;-35413741;
problemsAll/problemBudynekB_wspolny_pokoj_r24_2.xml;-33820888;
problemsAll/problemBudynekB_wspolny_pokoj_r24_3.xml;-37553793;
problemsAll/problemBudynekB_wspolny_pokoj_r32_0.xml;-31958129;
problemsAll/problemBudynekB_wspolny_pokoj_r32_1.xml;-28524177;
problemsAll/problemBudynekB_wspolny_pokoj_r32_2.xml;-26323950;
problemsAll/problemBudynekB_wspolny_pokoj_r32_3.xml;-30372561;
problemsAll/problemBudynekB_wspolny_pokoj_r4_0.xml;-176407601;
problemsAll/problemsKI_r1_0.xml;-125356786;
problemsAll/problemsKI_r1_1.xml;-124913310;
problemsAll/problemsKI_r1_2.xml;-125214445;
problemsAll/problemsKI_r1_3.xml;-125744527;
problemsAll/problemsKI_r1_4.xml;-125249550;
problemsAll/problemsKI_r1_5.xml;-125373331;
problemsAll/problemsKI_r16_0.xml;-11951442;
problemsAll/problemsKI_r16_1.xml;-12424218;
problemsAll/problemsKI_r16_2.xml;-11951442;
problemsAll/problemsKI_r16_3.xml;-11764000;
problemsAll/problemsKI_r16_4.xml;-11764000;
problemsAll/problemsKI_r16_5.xml;-11951442;
problemsAll/problemsKI_r16_6.xml;-12424218;
problemsAll/problemsKI_r16_7.xml;-12764398;
problemsAll/problemsKI_r16_8.xml;-11951442;
problemsAll/problemsKI_r16_9.xml;-11764000;
problemsAll/problemsKI_r1_6.xml;-125464570;
problemsAll/problemsKI_r1_7.xml;-124957044;
problemsAll/problemsKI_r1_8.xml;-124950551;
problemsAll/problemsKI_r1_9.xml;-124913310;
problemsAll/problemsKI_r2_0.xml;-63314705;
problemsAll/problemsKI_r2_1.xml;-63190506;
problemsAll/problemsKI_r2_2.xml;-63935408;
problemsAll/problemsKI_r2_3.xml;-62881529;
problemsAll/problemsKI_r24_0.xml;-12424218;
problemsAll/problemsKI_r24_1.xml;-11764000;
problemsAll/problemsKI_r24_2.xml;-11951442;
problemsAll/problemsKI_r24_3.xml;-11951442;
problemsAll/problemsKI_r24_4.xml;-11951442;
problemsAll/problemsKI_r24_5.xml;-11764000;
problemsAll/problemsKI_r24_6.xml;-13287488;
problemsAll/problemsKI_r24_7.xml;-12653848;
problemsAll/problemsKI_r24_8.xml;-11951442;
problemsAll/problemsKI_r24_9.xml;-11764000;
problemsAll/problemsKI_r2_4.xml;-63336830;
problemsAll/problemsKI_r2_5.xml;-63200413;
problemsAll/problemsKI_r2_6.xml;-63173019;
problemsAll/problemsKI_r2_7.xml;-63064067;
problemsAll/problemsKI_r2_8.xml;-63599091;
problemsAll/problemsKI_r2_9.xml;-62988191;
problemsAll/problemsKI_r32_0.xml;-11764000;
problemsAll/problemsKI_r32_1.xml;-11764000;
problemsAll/problemsKI_r32_2.xml;-11764000;
problemsAll/problemsKI_r32_3.xml;-11951442;
problemsAll/problemsKI_r32_4.xml;-11764000;
problemsAll/problemsKI_r32_5.xml;-11951442;
problemsAll/problemsKI_r32_6.xml;-12197427;
problemsAll/problemsKI_r32_7.xml;-12424218;
problemsAll/problemsKI_r32_8.xml;-12197427;
problemsAll/problemsKI_r32_9.xml;-11951442;
problemsAll/problemsKI_r4_0.xml;-31387890;
problemsAll/problemsKI_r4_1.xml;-31567699;
problemsAll/problemsKI_r4_2.xml;-32010106;
problemsAll/problemsKI_r4_3.xml;-31693487;
problemsAll/problemsKI_r4_4.xml;-31720771;
problemsAll/problemsKI_r4_5.xml;-31786020;
problemsAll/problemsKI_r4_6.xml;-31572233;
problemsAll/problemsKI_r4_7.xml;-31539213;
problemsAll/problemsKI_r4_8.xml;-31470368;
problemsAll/problemsKI_r4_9.xml;-31470662;
problemsAll/problemsKI_r8_0.xml;-16173687;
problemsAll/problemsKI_r8_1.xml;-16173687;
problemsAll/problemsKI_r8_2.xml;-16116326;
problemsAll/problemsKI_r8_3.xml;-15948110;
problemsAll/problemsKI_r8_4.xml;-16173687;
problemsAll/problemsKI_r8_5.xml;-15793792;
problemsAll/problemsKI_r8_6.xml;-16218953;
problemsAll/problemsKI_r8_7.xml;-16083168;
problemsAll/problemsKI_r8_8.xml;-16173687;
problemsAll/problemsKI_r8_9.xml;-15913375;
problemsAll/problemsKIwspolny_r1_0.xml;-124882504;
problemsAll/problemsKIwspolny_r1_1.xml;-125383294;
problemsAll/problemsKIwspolny_r1_2.xml;-125207023;
problemsAll/problemsKIwspolny_r1_3.xml;-125705119;
problemsAll/problemsKIwspolny_r16_0.xml;-14159329;
problemsAll/problemsKIwspolny_r16_1.xml;-13070017;
problemsAll/problemsKIwspolny_r16_2.xml;-14439798;
problemsAll/problemsKIwspolny_r16_3.xml;-15663723;
problemsAll/problemsKIwspolny_r2_0.xml;-63048729;
problemsAll/problemsKIwspolny_r2_1.xml;-63150629;
problemsAll/problemsKIwspolny_r2_2.xml;-63408597;
problemsAll/problemsKIwspolny_r2_3.xml;-63694150;
problemsAll/problemsKIwspolny_r24_0.xml;-14159329;
problemsAll/problemsKIwspolny_r24_1.xml;-13070017;
problemsAll/problemsKIwspolny_r24_2.xml;-14439798;
problemsAll/problemsKIwspolny_r24_3.xml;-15663723;
problemsAll/problemsKIwspolny_r32_0.xml;-14159329;
problemsAll/problemsKIwspolny_r32_1.xml;-13070017;
problemsAll/problemsKIwspolny_r32_2.xml;-14439798;
problemsAll/problemsKIwspolny_r32_3.xml;-15663723;
problemsAll/problemsKIwspolny_r4_0.xml;-33066355;
problemsAll/problemsKIwspolny_r4_1.xml;-32651883;
problemsAll/problemsKIwspolny_r4_2.xml;-33038794;
problemsAll/problemsKIwspolny_r4_3.xml;-32664251;
problemsAll/problemsKIwspolny_r8_0.xml;-17954050;
problemsAll/problemsKIwspolny_r8_1.xml;-17341246;
problemsAll/problemsKIwspolny_r8_2.xml;-18121668;
problemsAll/problemsKIwspolny_r8_3.xml;-17501988;
